Run_Start,Run_End,Bunch_Spacing,Coin_Offset,nSkip,nWindows,Pion_Prompt_Peak,Kaon_Prompt_Peak,Proton_Prompt_Peak,RF_Offset,PiRFLow,PiRFHigh,KRFLow,KRFHigh,pRFLow,pRFHigh
8669,8669,4.008,0.25,2,6,0,-1.16,0.46,-1.99,1.5,2.5,0.75,1.75,0,0.75
8670,8670,4.008,0.25,2,6,0,-1.15,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8671,8671,4.008,0.25,2,6,0,-1.14,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8672,8672,4.008,0.25,2,6,0,-1.12,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8673,8673,4.008,0.25,2,6,0,-1.18,0.47,-1.99,1.5,2.5,0.75,1.75,0,0.75
8674,8674,4.008,0.25,2,6,0,-1.16,0.48,-1.99,1.5,2.5,0.75,1.75,0,0.75
8675,8675,4.008,0.25,2,6,0,-1.12,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8676,8676,4.008,0.25,2,6,0,-1.05,0.6,-1.99,1.5,2.5,0.75,1.75,0,0.75
8677,8677,4.008,0.25,2,6,0,-1.18,0.48,-1.99,1.5,2.5,0.75,1.75,0,0.75
8678,8678,4.008,0.25,2,6,0,-1.16,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8679,8679,4.008,0.25,2,6,0,-1.16,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8680,8680,4.008,0.25,2,6,0,-1.16,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8680,8680,4.008,0.25,2,6,0,-1.17,0.47,-1.99,1.5,2.5,0.75,1.75,0,0.75
8681,8681,4.008,0.25,2,6,0,-1.25,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8683,8683,4.008,0.25,2,6,0,-1.25,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8684,8684,4.008,0.25,2,6,0,-1.25,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8685,8685,4.008,0.25,2,6,0,-1.25,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8685,8685,4.008,0.25,2,6,0,-1.24,0.56,-1.99,1.5,2.5,0.75,1.75,0,0.75
8686,8686,4.008,0.25,2,6,0,-1.22,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8687,8687,4.008,0.25,2,6,0,-1.26,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8688,8688,4.008,0.25,2,6,0,-1.24,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8689,8689,4.008,0.25,2,6,0,-1.25,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8690,8690,4.008,0.25,2,6,0,-1.26,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8691,8691,4.008,0.25,2,6,0,-1.27,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8692,8692,4.008,0.25,2,6,0,-1.26,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8693,8693,4.008,0.25,2,6,0,-1.25,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8695,8695,4.008,0.25,2,6,0,-1.25,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8696,8696,4.008,0.25,2,6,0,-1.27,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8697,8697,4.008,0.25,2,6,0,-1.26,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8698,8698,4.008,0.25,2,6,0,-1.26,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8699,8699,4.008,0.25,2,6,0,-1.26,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8700,8703,4.008,0.25,2,6,0,-1.26,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8700,8700,4.008,0.25,2,6,0,-1.21,0.62,-1.99,1.5,2.5,0.75,1.75,0,0.75
8704,8704,4.008,0.25,2,6,0,-1.26,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8705,8705,4.008,0.25,2,6,0,-1.26,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8706,8706,4.008,0.25,2,6,0,-1.26,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8707,8707,4.008,0.25,2,6,0,-1.26,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8708,8708,4.008,0.25,2,6,0,-1.24,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8709,8709,4.008,0.25,2,6,0,-1.26,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8710,8710,4.008,0.25,2,6,0,-1.26,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8710,8710,4.008,0.25,2,6,0,-1.26,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8711,8711,4.008,0.25,2,6,0,-1.28,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8712,8712,4.008,0.25,2,6,0,-1.27,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8713,8713,4.008,0.25,2,6,0,-1.28,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8714,8714,4.008,0.25,2,6,0,-1.27,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8715,8715,4.008,0.25,2,6,0,-1.28,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8716,8716,4.008,0.25,2,6,0,-1.28,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8717,8717,4.008,0.25,2,6,0,-1.28,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8718,8718,4.008,0.25,2,6,0,-1.27,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8719,8720,4.008,0.25,2,6,0,-1.27,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8719,8719,4.008,0.25,2,6,0,-1.28,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8720,8720,4.008,0.25,2,6,0,-1.3,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8721,8721,4.008,0.25,2,6,0,-1.27,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8722,8722,4.008,0.25,2,6,0,-1.28,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8723,8723,4.008,0.25,2,6,0,-1.29,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8724,8724,4.008,0.25,2,6,0,-1.29,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8725,8725,4.008,0.25,2,6,0,-1.29,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8726,8726,4.008,0.25,2,6,0,-1.32,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8727,8727,4.008,0.25,2,6,0,-1.3,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8728,8728,4.008,0.25,2,6,0,-1.3,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8729,8729,4.008,0.25,2,6,0,-1.29,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8730,8730,4.008,0.25,2,6,0,-1.3,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8731,8732,4.008,0.25,2,6,0,-1.3,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8731,8731,4.008,0.25,2,6,0,-1.32,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8732,8732,4.008,0.25,2,6,0,-1.26,0.48,-1.99,1.5,2.5,0.75,1.75,0,0.75
8733,8733,4.008,0.25,2,6,0,-1.24,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8734,8734,4.008,0.25,2,6,0,-1.24,0.48,-1.99,1.5,2.5,0.75,1.75,0,0.75
8735,8735,4.008,0.25,2,6,0,-1.23,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8736,8736,4.008,0.25,2,6,0,-1.23,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8737,8737,4.008,0.25,2,6,0,-1.24,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8738,8738,4.008,0.25,2,6,0,-1.24,0.48,-1.99,1.5,2.5,0.75,1.75,0,0.75
8739,8739,4.008,0.25,2,6,0,-1.25,0.47,-1.99,1.5,2.5,0.75,1.75,0,0.75
8740,8740,4.008,0.25,2,6,0,-1.23,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8741,8741,4.008,0.25,2,6,0,-1.24,0.48,-1.99,1.5,2.5,0.75,1.75,0,0.75
8742,8742,4.008,0.25,2,6,0,-1.25,0.47,-1.99,1.5,2.5,0.75,1.75,0,0.75
8743,8743,4.008,0.25,2,6,0,-1.24,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8744,8744,4.008,0.25,2,6,0,-1.24,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8745,8745,4.008,0.25,2,6,0,-1.24,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8746,8746,4.008,0.25,2,6,0,-1.24,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8747,8747,4.008,0.25,2,6,0,-1.24,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8748,8748,4.008,0.25,2,6,0,-1.24,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8749,8749,4.008,0.25,2,6,0,-1.24,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8750,8750,4.008,0.25,2,6,0,-1.24,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8751,8751,4.008,0.25,2,6,0,-1.23,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8752,8752,4.008,0.25,2,6,0,-1.24,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8753,8758,4.008,0.25,2,6,0,-1.24,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8757,8757,4.008,0.25,2,6,0,-1.26,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8758,8758,4.008,0.25,2,6,0,-1.27,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8759,8759,4.008,0.25,2,6,0,-1.23,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8760,8760,4.008,0.25,2,6,0,-1.25,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8761,8761,4.008,0.25,2,6,0,-1.24,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8762,8762,4.008,0.25,2,6,0,-1.25,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8763,8763,4.008,0.25,2,6,0,-1.24,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8764,8764,4.008,0.25,2,6,0,-1.25,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8765,8765,4.008,0.25,2,6,0,-1.25,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8766,8766,4.008,0.25,2,6,0,-1.25,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8767,8768,4.008,0.25,2,6,0,-1.25,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8767,8767,4.008,0.25,2,6,0,-1.28,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8769,8769,4.008,0.25,2,6,0,-1.26,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8770,8770,4.008,0.25,2,6,0,-1.26,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8771,8771,4.008,0.25,2,6,0,-1.27,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8772,8772,4.008,0.25,2,6,0,-1.27,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8773,8773,4.008,0.25,2,6,0,-1.27,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8774,8774,4.008,0.25,2,6,0,-1.27,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8776,8776,4.008,0.25,2,6,0,0,0,-1.99,1.5,2.5,0.75,1.75,0,0.75
8777,8777,4.008,0.25,2,6,0,0,0,-1.99,1.5,2.5,0.75,1.75,0,0.75
8778,8778,4.008,0.25,2,6,0,0,0,-1.99,1.5,2.5,0.75,1.75,0,0.75
8779,8780,4.008,0.25,2,6,0,-0.91,0.4,-1.99,1.5,2.5,0.75,1.75,0,0.75
8780,8780,4.008,0.25,2,6,0,-0.96,0.45,-1.99,1.5,2.5,0.75,1.75,0,0.75
8781,8781,4.008,0.25,2,6,0,-0.91,0.4,-1.99,1.5,2.5,0.75,1.75,0,0.75
8782,8782,4.008,0.25,2,6,0,-0.9,0.42,-1.99,1.5,2.5,0.75,1.75,0,0.75
8783,8783,4.008,0.25,2,6,0,-0.91,0.41,-1.99,1.5,2.5,0.75,1.75,0,0.75
8784,8784,4.008,0.25,2,6,0,-0.89,0.42,-1.99,1.5,2.5,0.75,1.75,0,0.75
8785,8785,4.008,0.25,2,6,0,-0.88,0.44,-1.99,1.5,2.5,0.75,1.75,0,0.75
8786,8786,4.008,0.25,2,6,0,-0.89,0.42,-1.99,1.5,2.5,0.75,1.75,0,0.75
8787,8787,4.008,0.25,2,6,0,-0.89,0.43,-1.99,1.5,2.5,0.75,1.75,0,0.75
8788,8788,4.008,0.25,2,6,0,-0.89,0.42,-1.99,1.5,2.5,0.75,1.75,0,0.75
8789,8791,4.008,0.25,2,6,0,-0.89,0.42,-1.99,1.5,2.5,0.75,1.75,0,0.75
8791,8791,4.008,0.25,2,6,0,-0.93,0.41,-1.99,1.5,2.5,0.75,1.75,0,0.75
8792,8792,4.008,0.25,2,6,0,-0.9,0.42,-1.99,1.5,2.5,0.75,1.75,0,0.75
8793,8793,4.008,0.25,2,6,0,-0.91,0.41,-1.99,1.5,2.5,0.75,1.75,0,0.75
8794,8794,4.008,0.25,2,6,0,-0.9,0.41,-1.99,1.5,2.5,0.75,1.75,0,0.75
8795,8795,4.008,0.25,2,6,0,-0.9,0.42,-1.99,1.5,2.5,0.75,1.75,0,0.75
8796,8796,4.008,0.25,2,6,0,-0.89,0.44,-1.99,1.5,2.5,0.75,1.75,0,0.75
8797,8797,4.008,0.25,2,6,0,-0.89,0.42,-1.99,1.5,2.5,0.75,1.75,0,0.75
8798,8798,4.008,0.25,2,6,0,-0.9,0.42,-1.99,1.5,2.5,0.75,1.75,0,0.75
8799,8799,4.008,0.25,2,6,0,-0.9,0.43,-1.99,1.5,2.5,0.75,1.75,0,0.75
8800,8800,4.008,0.25,2,6,0,-0.89,0.43,-1.99,1.5,2.5,0.75,1.75,0,0.75
8801,8801,4.008,0.25,2,6,0,-0.89,0.43,-1.99,1.5,2.5,0.75,1.75,0,0.75
8802,8802,4.008,0.25,2,6,0,-0.9,0.42,-1.99,1.5,2.5,0.75,1.75,0,0.75
8803,8803,4.008,0.25,2,6,0,-0.91,0.42,-1.99,1.5,2.5,0.75,1.75,0,0.75
8804,8804,4.008,0.25,2,6,0,-0.9,0.41,-1.99,1.5,2.5,0.75,1.75,0,0.75
8805,8805,4.008,0.25,2,6,0,-0.9,0.41,-1.99,1.5,2.5,0.75,1.75,0,0.75
8806,8806,4.008,0.25,2,6,0,-0.88,0.44,-1.99,1.5,2.5,0.75,1.75,0,0.75
8807,8807,4.008,0.25,2,6,0,-0.91,0.41,-1.99,1.5,2.5,0.75,1.75,0,0.75
8808,8808,4.008,0.25,2,6,0,-0.89,0.42,-1.99,1.5,2.5,0.75,1.75,0,0.75
8809,8809,4.008,0.25,2,6,0,-0.9,0.41,-1.99,1.5,2.5,0.75,1.75,0,0.75
8810,8810,4.008,0.25,2,6,0,-0.84,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8811,8811,4.008,0.25,2,6,0,-0.86,0.43,-1.99,1.5,2.5,0.75,1.75,0,0.75
8812,8812,4.008,0.25,2,6,0,-0.88,0.41,-1.99,1.5,2.5,0.75,1.75,0,0.75
8813,8813,4.008,0.25,2,6,0,-0.91,0.42,-1.99,1.5,2.5,0.75,1.75,0,0.75
